customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1209,Jacky,Jerosch,M,40,44.0,Senior Developer,Property,High Net Worth,N,Yes,11.0
1545,Carver,Saturley,M,34,44.0,Associate Professor,Health,Mass Customer,N,Yes,15.0
2644,Brooke,Alastair,M,72,44.0,VP Sales,IT,Mass Customer,N,No,12.0
1136,Ivan,Blackhall,M,72,44.0,Executive Secretary,Property,High Net Worth,N,No,7.0
898,Reyna,Braizier,F,53,44.0,General Manager,Financial Services,Affluent Customer,N,No,16.0
1901,Vail,Southernwood,M,40,44.0,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0
2202,Diannne,Neissen,F,46,44.0,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8.0
3805,Margaret,McSperrin,F,52,44.0,Software Test Engineer II,Property,Affluent Customer,N,No,4.0
619,Finn,Dahlman,M,39,44.0,Speech Pathologist,Property,Mass Customer,N,No,20.0
1006,Norbert,Gotcher,M,15,44.0,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0
2582,Harv,Pavey,M,98,44.0,Director of Sales,Health,Mass Customer,N,No,7.0
3196,Teddi,Adcocks,F,11,44.0,Engineer IV,Health,Mass Customer,N,No,8.0
3891,Amalea,Elcy,F,61,44.0,Staff Accountant II,Retail,High Net Worth,N,Yes,7.0
153,Lorilyn,Walshe,F,73,44.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12.0
1656,Constantin,Rodrigues,M,59,44.0,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,7.0
3001,Gal,Waleran,M,48,44.0,Engineer IV,Argiculture,Mass Customer,N,No,20.0
3238,Sauveur,Edmands,M,23,44.0,Executive Secretary,Retail,Mass Customer,N,No,14.0
128,Isidro,Cypler,M,73,44.0,Systems Administrator III,Property,Mass Customer,N,Yes,12.0
3969,Randee,Penchen,F,93,44.0,Accountant II,Manufacturing,Affluent Customer,N,Yes,10.0
3649,Jayne,Gawthrope,F,66,44.0,Office Assistant II,Property,Mass Customer,N,Yes,12.0
1387,Natalee,Comport,F,33,44.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4.0
3812,Sophie,Druhan,F,91,44.0,VP Product Management,Retail,Mass Customer,N,Yes,12.0
1533,Sonia,Rous,F,59,44.0,Social Worker,Health,Affluent Customer,N,Yes,8.0
1834,Otes,Gottelier,M,84,44.0,Director of Sales,Financial Services,High Net Worth,N,Yes,11.0
2904,Freddi,Arrington,F,26,44.0,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11.0
3472,Dionysus,McCarlie,M,10,44.0,VP Marketing,Retail,Affluent Customer,N,Yes,18.0
923,Garrek,Grimwade,M,44,44.0,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19.0
3669,Maynard,Isaq,M,11,44.0,Design Engineer,Manufacturing,Affluent Customer,N,No,18.0
133,Eldridge,Fiddeman,M,12,44.0,VP Accounting,Financial Services,Mass Customer,N,Yes,16.0
1064,Thornie,Andrusov,M,3,44.0,Librarian,Entertainment,Affluent Customer,N,Yes,8.0
2839,Jaime,Dikelin,F,12,44.0,Assistant Media Planner,Entertainment,Mass Customer,N,No,10.0
394,Roanne,Cowthard,F,70,44.0,Legal Assistant,Health,High Net Worth,N,Yes,16.0
2944,Kimball,Scutter,M,45,44.0,Environmental Specialist,Manufacturing,Affluent Customer,N,No,7.0
402,Berne,Donegan,M,9,44.0,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0
1186,Brantley,Cecchi,M,70,44.0,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20.0
1876,Borden,Wooles,M,16,44.0,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0
861,Rebekah,Dmych,F,73,44.0,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17.0
576,Bart,Eakle,M,98,44.0,Recruiter,Retail,Mass Customer,N,Yes,7.0
2688,Shelden,Lorent,M,53,44.0,Database Administrator III,Property,Mass Customer,N,No,13.0
757,Kinsley,Klimus,M,91,44.0,Environmental Tech,Financial Services,Mass Customer,N,No,18.0
2444,Emmet,Cristoforo,M,22,44.0,Associate Professor,Manufacturing,High Net Worth,N,No,11.0
2670,Cam,MacFadyen,M,53,44.0,VP Accounting,Financial Services,High Net Worth,N,Yes,18.0
2491,Tabbie,Turone,M,74,44.0,Clinical Specialist,Health,Mass Customer,N,No,14.0
1728,Pryce,Larner,M,41,44.0,Paralegal,Financial Services,Affluent Customer,N,No,22.0
428,Freida,Everil,F,0,44.0,Structural Engineer,Health,High Net Worth,N,Yes,14.0
3776,Kennie,Baszniak,M,46,44.0,Recruiter,Retail,Mass Customer,N,Yes,19.0
2437,Simonette,Cressingham,F,90,44.0,Marketing Manager,Financial Services,Mass Customer,N,Yes,18.0
3409,Abbey,Nellen,F,75,44.0,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0
3025,Osgood,Stolting,M,27,44.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9.0
2332,Jeff,Goodere,M,99,44.0,Developer III,Property,High Net Worth,N,Yes,10.0
3036,Windy,Orehead,F,24,44.0,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0
2156,Darill,Mowday,M,96,44.0,Desktop Support Technician,Retail,Mass Customer,N,Yes,18.0
1224,Aundrea,Reisenberg,F,9,44.0,Junior Executive,Manufacturing,Mass Customer,N,No,16.0
411,Cathyleen,Bern,F,84,44.0,Director of Sales,Financial Services,High Net Worth,N,No,12.0
42,Chiquita,Durnall,F,24,44.0,Accountant III,Manufacturing,Mass Customer,N,No,18.0
2477,Barney,Tilling,M,25,44.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
2602,Jessamine,Butcher,F,46,44.0,Structural Analysis Engineer,Health,Mass Customer,N,No,3.0
764,Samuel,Stiff,M,40,44.0,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0
473,Benji,O'Shirine,M,2,44.0,Junior Executive,Health,Mass Customer,N,Yes,20.0
225,Brittaney,Pring,F,84,45.0,Pharmacist,Health,Affluent Customer,N,No,13.0
322,De,Denington,F,19,45.0,Research Associate,Financial Services,Mass Customer,N,Yes,11.0
1657,Stanwood,Troillet,M,11,45.0,Computer Systems Analyst III,Financial Services,Mass Customer,N,No,5.0
1940,Gabriellia,Coulter,F,52,45.0,Teacher,Manufacturing,High Net Worth,N,Yes,8.0
2838,Lydie,Scholfield,F,14,45.0,Payment Adjustment Coordinator,Retail,High Net Worth,N,No,21.0
3424,Vale,Whittuck,F,39,45.0,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0
824,Fleurette,Whardley,F,97,45.0,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12.0
1842,Ephrayim,Beville,M,89,45.0,Accountant IV,Financial Services,Mass Customer,N,No,8.0
387,Spike,Thieme,M,34,45.0,Administrative Officer,Financial Services,Mass Customer,N,No,22.0
993,Reine,Semken,F,71,45.0,Account Coordinator,Argiculture,High Net Worth,N,No,17.0
3305,Neddy,La Grange,M,25,45.0,Senior Developer,Health,Mass Customer,N,Yes,11.0
3448,Roderich,Mixer,M,26,45.0,Software Consultant,Financial Services,High Net Worth,N,No,9.0
2638,Moritz,Brognot,M,1,45.0,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15.0
1451,Courtney,Meas,F,32,45.0,Junior Executive,Argiculture,Mass Customer,N,Yes,16.0
1597,Jeffry,Slowly,M,93,45.0,Nurse Practicioner,Retail,Affluent Customer,N,No,14.0
2770,Olvan,Loadwick,M,24,45.0,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13.0
784,Frederik,Duckett,M,10,45.0,Accounting Assistant III,IT,High Net Worth,N,Yes,22.0
1161,Sibylle,Cutsforth,F,86,45.0,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0
672,Kleon,Pallatina,M,53,45.0,Analog Circuit Design manager,Retail,High Net Worth,N,No,12.0
1164,Gilligan,Mowat,F,97,45.0,Food Chemist,Health,Mass Customer,N,Yes,17.0
3734,Trixi,Wickes,F,46,45.0,Help Desk Technician,Manufacturing,Mass Customer,N,No,21.0
2745,Moyra,Mount,F,8,45.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18.0
1932,Sybila,Enefer,F,98,45.0,Librarian,Entertainment,Affluent Customer,N,Yes,3.0
2678,Amble,Tandy,M,33,45.0,Sales Associate,Health,Mass Customer,N,No,11.0
1860,Holly-anne,Hamman,F,4,45.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0
235,Leona,Phateplace,F,30,45.0,Social Worker,Health,Mass Customer,N,No,15.0
2661,Dorrie,Meaden,F,59,45.0,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0
3155,Tiphani,Fritz,F,88,45.0,Office Assistant I,IT,Affluent Customer,N,Yes,21.0
1801,Bendix,Olivella,M,48,45.0,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0
3659,Farra,Catto,F,76,45.0,VP Sales,Financial Services,High Net Worth,N,No,10.0
675,Sharl,Wiggin,F,37,45.0,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17.0
3392,Brock,Ride,M,41,45.0,Tax Accountant,Financial Services,Mass Customer,N,No,10.0
2028,Cathy,Parmley,F,25,45.0,Director of Sales,Retail,Affluent Customer,N,Yes,18.0
2317,Alwin,Cuberley,M,97,45.0,Tax Accountant,Health,Mass Customer,N,Yes,16.0
25,Geoff,Assaf,M,72,45.0,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,21.0
3986,Oralle,Petrello,F,1,45.0,Social Worker,Health,Mass Customer,N,No,21.0
2702,Saraann,Gilliard,F,34,45.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0
1418,Valaria,Hugh,F,80,45.0,Senior Sales Associate,IT,Affluent Customer,N,Yes,21.0
2811,Sharia,Allkins,F,29,45.0,Internal Auditor,Property,Mass Customer,N,No,22.0
395,Penn,Burkinshaw,M,28,45.0,Data Coordiator,Retail,High Net Worth,N,Yes,9.0
1848,Dev,Caghan,M,22,45.0,Information Systems Manager,Manufacturing,Mass Customer,N,No,9.0
1787,Tull,Godehard.sf,M,2,45.0,Executive Secretary,Retail,High Net Worth,N,Yes,13.0
717,Basilius,Spieck,M,65,45.0,VP Product Management,Manufacturing,Mass Customer,N,Yes,11.0
778,Stacy,Pozzi,M,24,45.0,Assistant Professor,Manufacturing,High Net Worth,N,No,13.0
3174,Odele,Blackmore,F,67,45.0,Research Associate,Financial Services,Affluent Customer,N,No,9.0
3184,Marlee,Brundle,F,2,45.0,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0
3882,Nona,Tubb,F,18,45.0,Human Resources Assistant III,Health,Mass Customer,N,Yes,9.0
1035,Kara-lynn,Doddridge,F,77,45.0,Operator,Retail,Affluent Customer,N,Yes,5.0
3566,Bram,Pheasant,M,96,45.0,Social Worker,Health,Affluent Customer,N,Yes,10.0
3629,Vale,Starcks,F,17,45.0,Editor,Health,High Net Worth,N,No,22.0
3484,Hedi,Mowday,F,10,45.0,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0
1805,Venus,Sketch,F,90,45.0,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12.0
204,Thorny,Hackworth,M,56,45.0,Editor,Financial Services,Mass Customer,N,No,5.0
364,Leontyne,Simpkiss,F,96,45.0,Database Administrator III,Financial Services,Affluent Customer,N,No,11.0
2140,Hilario,Ramsdell,M,59,45.0,Help Desk Operator,Telecommunications,High Net Worth,N,No,21.0
3181,Ferd,Chominski,M,39,45.0,Senior Editor,Financial Services,High Net Worth,N,No,6.0
2128,Gregorius,Cockram,M,31,45.0,Data Coordiator,Property,Affluent Customer,N,Yes,16.0
2832,Tedmund,Plumm,M,9,45.0,Recruiter,Telecommunications,Mass Customer,N,Yes,9.0
2856,Milissent,Deinert,F,53,45.0,Marketing Manager,Financial Services,Mass Customer,N,Yes,13.0
637,Mercy,Wilsone,F,60,45.0,Health Coach I,Health,High Net Worth,N,No,13.0
2173,Gracia,McAteer,F,27,45.0,Help Desk Technician,IT,Mass Customer,N,Yes,22.0
2555,Brad,Tenman,M,43,45.0,Health Coach IV,Health,Affluent Customer,N,No,11.0
274,Tessi,Hesse,F,66,45.0,Social Worker,Health,Mass Customer,N,Yes,14.0
1591,Fonz,Jankin,M,4,45.0,Operator,Manufacturing,Mass Customer,N,Yes,14.0
1577,Diannne,Teager,F,87,45.0,Automation Specialist I,Manufacturing,High Net Worth,N,No,10.0
163,Kessia,Helder,F,58,45.0,Librarian,Entertainment,High Net Worth,N,Yes,14.0
1013,Corissa,Zienkiewicz,F,53,45.0,Physical Therapy Assistant,Retail,High Net Worth,N,No,17.0
1737,Benny,Jammet,F,21,45.0,Senior Developer,Property,Affluent Customer,N,Yes,13.0
243,Barbara,Croxley,F,94,45.0,Teacher,Manufacturing,High Net Worth,N,Yes,14.0
2994,Karlen,Iacovacci,F,26,45.0,Accountant II,Manufacturing,Mass Customer,N,Yes,18.0
782,Bevvy,Siegertsz,F,30,45.0,Geological Engineer,Manufacturing,Mass Customer,N,No,17.0
3251,Cammie,Edridge,F,95,45.0,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0
2420,Celie,Guyers,F,10,45.0,Staff Scientist,Financial Services,High Net Worth,N,No,16.0
341,Jeremiah,Wasling,M,10,45.0,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0
375,Salvidor,Renzo,M,13,45.0,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7.0
2062,Guillermo,Kolakovic,M,67,45.0,Junior Executive,Retail,Mass Customer,N,No,18.0
1102,Stephana,Puzey,F,16,45.0,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15.0
3123,Tina,Riggulsford,F,71,45.0,Dental Hygienist,Health,High Net Worth,N,No,20.0
2695,Kippy,Heater,F,88,45.0,Statistician II,Manufacturing,Mass Customer,N,Yes,19.0
437,Sayres,Duthie,M,24,45.0,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0
2629,Nomi,Bushell,F,60,45.0,Engineer IV,Entertainment,High Net Worth,N,No,19.0
607,Adelaida,Redmond,F,55,45.0,Dental Hygienist,Health,Mass Customer,N,No,15.0
1391,Winni,Cana,F,62,45.0,Marketing Assistant,Retail,High Net Worth,N,No,12.0
2979,Louella,Mandifield,F,39,45.0,Tax Accountant,Retail,Mass Customer,N,No,18.0
399,Nickie,Neissen,M,26,45.0,Engineer III,Manufacturing,Affluent Customer,N,Yes,16.0
93,Gordon,Gowar,M,63,45.0,Project Manager,Retail,Mass Customer,N,Yes,10.0
414,Thorin,Grimoldby,M,12,45.0,Social Worker,Health,High Net Worth,N,No,10.0
2227,Duff,Kemble,M,45,45.0,Systems Administrator I,Property,Affluent Customer,N,Yes,9.0
2960,Hollie,MacEllen,F,6,45.0,Design Engineer,Property,Mass Customer,N,Yes,16.0
3387,Shel,Duke,F,19,45.0,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0
3924,Perry,Lampert,M,72,45.0,Editor,Property,High Net Worth,N,Yes,10.0
365,Romona,Capitano,F,98,45.0,VP Quality Control,Property,High Net Worth,N,No,15.0
1481,Ellissa,Stanney,F,93,45.0,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0
3726,Ange,Austick,F,36,45.0,GIS Technical Architect,Property,Mass Customer,N,No,19.0
2489,Emma,Mates,F,42,45.0,Speech Pathologist,Retail,Mass Customer,N,No,15.0
3571,Othilia,Metcalf,F,9,45.0,Senior Sales Associate,Property,Mass Customer,N,Yes,3.0
2196,Skylar,Brise,M,66,45.0,Media Manager I,Retail,High Net Worth,N,Yes,7.0
1078,Abe,Pilley,M,69,45.0,Executive Secretary,Manufacturing,Mass Customer,N,No,20.0
1114,Evonne,Southan,F,96,45.0,Structural Engineer,Retail,Mass Customer,N,No,14.0
316,Genni,Larway,F,72,45.0,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10.0
3807,Bibby,Goman,F,73,45.0,Analyst Programmer,Retail,Mass Customer,N,No,21.0
2460,Mick,Boutellier,M,88,45.0,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12.0
2564,Bell,Carley,F,18,45.0,Engineer III,Health,Mass Customer,N,No,15.0
492,Pail,Ashplant,M,54,45.0,Environmental Tech,Financial Services,Mass Customer,N,No,21.0
2760,Early,Saggs,M,55,45.0,Teacher,Property,Mass Customer,N,No,11.0
3792,Ingunna,Loxston,F,81,45.0,VP Marketing,Financial Services,Affluent Customer,N,Yes,5.0
1069,Reese,Titterington,M,85,45.0,Web Designer I,Telecommunications,Mass Customer,N,No,15.0
41,Basilius,Coupe,M,64,45.0,Food Chemist,Health,Mass Customer,N,No,16.0
990,Melissa,Purple,F,56,45.0,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0
3491,Leanna,Cromb,F,69,45.0,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0
65,Yale,Tanser,M,21,45.0,Information Systems Manager,Financial Services,Affluent Customer,N,Yes,15.0
1894,Patten,Laytham,M,86,45.0,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0
465,Alina,Wilsey,F,54,45.0,Developer III,Financial Services,Affluent Customer,N,Yes,14.0
2773,Page,Farthin,M,69,45.0,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20.0
2847,Noreen,Matelaitis,F,50,45.0,Occupational Therapist,Health,Mass Customer,N,No,12.0
2726,Bradford,Monkton,M,49,45.0,Administrative Officer,Financial Services,Affluent Customer,N,No,4.0
2445,Johnnie,Prujean,M,46,46.0,Quality Control Specialist,Retail,Affluent Customer,N,No,18.0
3921,Gaby,Lozano,F,93,46.0,Mechanical Systems Engineer,Manufacturing,High Net Worth,N,No,10.0
1595,Kora,Paoli,F,15,46.0,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11.0
491,Andrea,Funcheon,M,45,46.0,Speech Pathologist,Property,Affluent Customer,N,Yes,19.0
3197,Stern,Ilyenko,M,83,46.0,Environmental Specialist,Health,High Net Worth,N,No,14.0
3168,Johan,Dudderidge,M,89,46.0,Assistant Manager,Health,Affluent Customer,N,No,22.0
3218,Conny,Starbeck,F,38,46.0,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22.0
569,Jaime,Warkup,M,30,46.0,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0
496,Korry,Cosgrove,F,25,46.0,Engineer II,Financial Services,Affluent Customer,N,Yes,11.0
1284,Alexis,Aronov,M,30,46.0,Junior Executive,Entertainment,Affluent Customer,N,No,11.0
920,Stefano,Thornborrow,M,89,46.0,Software Test Engineer IV,Health,Mass Customer,N,Yes,19.0
1042,Isacco,Woodwind,M,0,46.0,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11.0
624,Winny,Girtin,M,44,46.0,Research Assistant II,Manufacturing,Mass Customer,N,Yes,13.0
1530,Alexandr,Maylard,M,89,46.0,Pharmacist,Health,Mass Customer,N,Yes,9.0
1664,Karlis,Alner,M,11,46.0,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,9.0
101,Goran,Kwietek,M,83,46.0,Nurse Practicioner,Manufacturing,High Net Worth,N,No,11.0
1094,Shaughn,Salters,M,48,46.0,Dental Hygienist,Health,High Net Worth,N,No,19.0
3601,Fanya,Gethyn,F,85,46.0,Junior Executive,IT,Mass Customer,N,No,18.0
1118,Colline,Coulman,F,95,46.0,Sales Representative,Retail,Mass Customer,N,Yes,9.0
2851,Ulberto,Haking,M,36,46.0,Programmer IV,Entertainment,Affluent Customer,N,Yes,16.0
3995,Rusty,Iapico,M,93,46.0,Staff Scientist,Manufacturing,Mass Customer,N,Yes,14.0
3595,Timi,Huson,F,81,46.0,Software Consultant,Retail,Mass Customer,N,No,6.0
580,Johnathan,Audiss,M,83,46.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0
456,Randolph,Redihalgh,M,47,46.0,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17.0
175,Templeton,Hambrook,M,36,46.0,Quality Engineer,Manufacturing,Affluent Customer,N,No,5.0
2958,Regan,Botly,M,10,46.0,Health Coach II,Manufacturing,Affluent Customer,N,Yes,14.0
2794,Megen,Lorenc,F,41,46.0,Social Worker,Health,Mass Customer,N,Yes,18.0
2608,Fenelia,Dockrell,F,44,46.0,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0
1679,Arabel,Kayser,F,92,46.0,Programmer II,Health,Mass Customer,N,Yes,13.0
2691,Stearn,Boutton,M,41,46.0,Librarian,Entertainment,Mass Customer,N,No,18.0
1438,Winifred,MacRonald,F,27,46.0,Social Worker,Health,Mass Customer,N,Yes,14.0
3275,Lela,Carrell,F,24,46.0,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0
3641,Wolfie,Hoyes,M,78,46.0,Civil Engineer,Manufacturing,Affluent Customer,N,No,12.0
2974,Hyacinthia,Settle,F,1,46.0,Engineer IV,Financial Services,High Net Worth,N,No,15.0
1150,Bernelle,Warwick,F,64,46.0,Information Systems Manager,Financial Services,Mass Customer,N,Yes,13.0
45,Trace,Woodhead,M,64,46.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,8.0
2103,Jayme,Hendin,M,94,46.0,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18.0
2855,Kim,Tineman,F,81,46.0,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,17.0
1085,Lucho,Strafen,M,4,46.0,Internal Auditor,Health,Mass Customer,N,No,8.0
949,Jarid,Grebner,M,18,46.0,Executive Secretary,Health,Mass Customer,N,Yes,3.0
1895,Leese,Lohan,F,53,46.0,Technical Writer,Manufacturing,Mass Customer,N,No,15.0
2115,Shannon,Pflieger,M,17,46.0,Food Chemist,Health,Mass Customer,N,Yes,17.0
1180,Gaye,Quickenden,F,48,46.0,Account Representative I,Financial Services,Affluent Customer,N,No,10.0
1976,Letitia,Coan,F,84,46.0,Product Engineer,Manufacturing,Mass Customer,N,No,11.0
1557,Efren,Castanos,M,64,46.0,Speech Pathologist,Financial Services,Mass Customer,N,No,6.0
112,Shena,Parren,F,88,46.0,Marketing Manager,Retail,High Net Worth,N,No,12.0
2514,Vincenty,Sayer,M,25,46.0,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17.0
3889,Dunn,Ziem,M,39,46.0,General Manager,Retail,Affluent Customer,N,No,18.0
3996,Rosalia,Halgarth,F,8,46.0,VP Product Management,Health,Mass Customer,N,No,19.0
3488,Cristobal,Whitrod,M,63,46.0,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0
724,Heinrik,Norcock,M,7,46.0,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,4.0
2452,Sophronia,Yerrill,F,93,46.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17.0
819,Temp,Thebeau,M,7,46.0,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0
1927,Masha,Bibbie,F,11,46.0,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8.0
2467,Ynez,Fawloe,F,71,46.0,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0
640,Galvin,O'Keenan,M,12,46.0,Librarian,Entertainment,High Net Worth,N,Yes,10.0
1004,Colas,Pumfrett,M,35,46.0,Business Systems Development Analyst,IT,High Net Worth,N,No,22.0
1286,Mina,Clawley,F,83,46.0,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16.0
673,Artie,Ommanney,M,35,46.0,VP Sales,Health,Mass Customer,N,Yes,4.0
188,Audry,Seine,F,54,46.0,Safety Technician II,Property,High Net Worth,N,Yes,13.0
3506,Mercy,Donisi,F,19,46.0,Web Designer I,Financial Services,Mass Customer,N,No,15.0
2366,Idette,Mapam,F,51,46.0,Web Designer I,Health,Mass Customer,N,Yes,15.0
170,Jammal,Gever,M,80,46.0,Pharmacist,Health,High Net Worth,N,No,21.0
2915,Enrichetta,Broadberry,F,32,46.0,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17.0
1551,Joell,Balfe,F,37,46.0,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,17.0
3350,Tam,Prestner,M,53,46.0,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0
3165,Vyky,Coppen,F,56,46.0,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10.0
3534,Kacie,Stanbrooke,F,92,46.0,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0
1431,Derek,Malafe,M,29,46.0,Sales Associate,Financial Services,Affluent Customer,N,Yes,17.0
2604,Lewiss,Jaeggi,M,91,46.0,Account Executive,Retail,Mass Customer,N,Yes,7.0
3704,Haslett,Ropars,M,54,46.0,Health Coach III,Health,High Net Worth,N,Yes,6.0
256,Linell,Beadle,F,16,46.0,Director of Sales,Health,High Net Worth,N,Yes,21.0
3547,Ganny,Dwerryhouse,M,19,46.0,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8.0
1524,Bonni,Drakers,F,7,46.0,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0
389,Dorene,Scrivner,F,97,46.0,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0
3297,Addy,Moukes,M,39,46.0,Product Engineer,Manufacturing,Mass Customer,N,No,13.0
2952,Cristy,McQuirter,F,28,46.0,Senior Developer,Manufacturing,High Net Worth,N,Yes,16.0
3132,Nicko,Artois,M,33,46.0,Sales Representative,Retail,Mass Customer,N,Yes,7.0
1444,Claudian,Ruos,M,97,46.0,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8.0
2047,Kirsten,Slegg,F,45,46.0,Paralegal,Financial Services,Affluent Customer,N,Yes,21.0
3326,Wes,Crotch,M,83,46.0,Nurse,Manufacturing,High Net Worth,N,Yes,22.0
2457,Benito,Vearnals,M,70,46.0,Developer IV,IT,High Net Worth,N,Yes,15.0
450,Myrlene,Rothwell,F,5,46.0,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,18.0
1676,Ozzy,Olerenshaw,M,63,46.0,Information Systems Manager,Health,Mass Customer,N,No,13.0
1998,Hamil,Britch,M,13,46.0,Media Manager IV,Manufacturing,High Net Worth,N,No,21.0
2961,Merv,Barradell,M,56,46.0,Assistant Manager,Health,Mass Customer,N,Yes,12.0
1561,Clemens,Rawll,M,47,46.0,Graphic Designer,Manufacturing,Mass Customer,N,Yes,14.0
3542,Perl,Suddaby,F,23,47.0,Financial Analyst,Financial Services,Mass Customer,N,No,10.0
1040,Jacenta,Wedlock,F,78,47.0,Food Chemist,Health,High Net Worth,N,No,9.0
918,Mahmud,Chiles,M,73,47.0,Internal Auditor,Health,High Net Worth,N,No,13.0
3366,Rickey,Gregolotti,M,98,47.0,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0
2241,Augy,Jerrems,M,45,47.0,Paralegal,Financial Services,High Net Worth,N,No,10.0
2125,Laurene,Linstead,F,9,47.0,VP Quality Control,Financial Services,High Net Worth,N,No,18.0
135,Rosalia,Sigart,F,18,47.0,Internal Auditor,IT,Mass Customer,N,No,3.0
2601,Morgana,Wardel,F,48,47.0,Software Engineer III,Financial Services,Affluent Customer,N,No,13.0
3621,Umeko,Hearfield,F,13,47.0,Developer IV,Health,High Net Worth,N,No,15.0
3515,Leelah,Pynner,F,11,47.0,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18.0
1099,Jarrett,Maffia,M,12,47.0,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11.0
2567,Tobe,Spirit,M,97,47.0,Systems Administrator IV,Financial Services,Mass Customer,N,No,22.0
1182,Carolann,Ottiwill,F,84,47.0,Data Coordiator,IT,Mass Customer,N,Yes,7.0
